E0_GPa_mm_minus_k,a_mm,h_mm,p0_MPa,p0_GPa,severity_index,a_over_D
63.6721733668342,0.578220531526274,0.0469200281625614,4994.01682867747,4.99401682867747,0.427936679640079,0.060737450790575
64.1009422110553,0.577111876178594,0.0467402757372416,5013.2226768006,5.0132226768006,0.429582426372106,0.0606209953969111
64.5297110552764,0.576012716409071,0.0465624034434355,5032.37360868852,5.03237360868852,0.431223467338783,0.0605055374379276
64.9584798994975,0.574922908600758,0.0463863793180136,5051.47014470381,5.05147014470381,0.432859847129913,0.0603910618278108
65.3872487437186,0.573842312238559,0.0462121721475578,5070.51279688084,5.07051279688084,0.434491609621657,0.0602775538065713
65.8160175879397,0.572770789822414,0.0460397514460002,5089.5020691127,5.0895020691127,0.436118797992553,0.0601649989309259
66.2447864321608,0.57170820678347,0.0458690874330694,5108.4384573328,5.1084384573328,0.437741454739073,0.0600533830654906
66.6735552763819,0.570654431403098,0.0457001510135106,5127.32244969122,5.12732244969122,0.439359621690736,0.059942692374275
67.102324120603,0.569609334734658,0.0455329137570463,5146.15452672609,5.14615452672609,0.440973340024793,0.0598329133124641
67.5310929648241,0.568572790527895,0.0453673478790462,5164.93516153006,5.16493516153006,0.442582650280496,0.0597240326184763
67.9598618090452,0.56754467515586,0.0452034262218794,5183.66481991219,5.18366481991219,0.444187592372964,0.0596160373062878
68.3886306532663,0.566524867544259,0.0450411222369165,5202.34396055522,5.20234396055522,0.445788205606666,0.0595089146580104
68.8173994974874,0.565513249103139,0.0448804099671596,5220.9730351686,5.2209730351686,0.447384528688526,0.0594026522167163
69.2461683417086,0.564509703660802,0.0447212640304708,5239.55248863714,5.23955248863714,0.44897659974067,0.059297237779496
69.6749371859297,0.563514117399891,0.0445636596033773,5258.08275916581,5.25808275916581,0.450564456312825,0.0591926593907448
70.1037060301508,0.562526378795532,0.0444075724054291,5276.56427842035,5.27656427842035,0.452148135394376,0.0590889053356651
70.5324748743719,0.561546378555477,0.0442529786840868,5294.99747166427,5.29499747166427,0.453727673426101,0.0589859641339786
70.961243718593,0.560574009562158,0.0440998552001193,5313.3827578921,5.3133827578921,0.455303106311587,0.0588838245338401
71.3900125628141,0.559609166816588,0.0439481792134908,5331.72054995906,5.33172054995906,0.456874469428347,0.0587824755059441
71.8187814070352,0.558651747384034,0.0437979284697174,5350.01125470728,5.35001125470728,0.458441797638634,0.0586819062378187
72.2475502512563,0.557701650341399,0.0436490811866758,5368.25527308876,5.36825527308876,0.460005125299973,0.0585821061282982
72.6763190954774,0.556758776726247,0.0435016160418466,5386.45300028504,5.38645300028504,0.461564486275421,0.0584830647821688
73.1050879396985,0.555823029487415,0.0433555121599737,5404.60482582371,5.40460482582371,0.463119913943549,0.0583847720049806
