depth_mm,elastic_modulus_GPa
1.76352705410822,367.117087318505
1.76793587174349,367.257547040466
1.77234468937876,367.397830685022
1.77675350701403,367.537938910083
1.7811623246493,367.677872369474
1.78557114228457,367.817631712972
1.78997995991984,367.957217586341
1.79438877755511,368.096630631366
1.79879759519038,368.235871485887
1.80320641282565,368.374940783834
1.80761523046092,368.51383915526
1.81202404809619,368.652567226373
1.81643286573146,368.79112561957
1.82084168336673,368.929514953471
1.825250501002,369.067735842947
1.82965931863727,369.205788899153
1.83406813627255,369.343674729564
1.83847695390782,369.481393937997
1.84288577154309,369.618947124651
1.84729458917836,369.756334886131
1.85170340681363,369.893557815481
1.8561122244489,370.030616502212
1.86052104208417,370.167511532334
1.86492985971944,370.304243488381
1.86933867735471,370.440812949444
1.87374749498998,370.577220491196
1.87815631262525,370.713466685922
1.88256513026052,370.849552102547
1.88697394789579,370.985477306663
1.89138276553106,371.121242860556
1.89579158316633,371.256849323232
1.9002004008016,371.392297250448
1.90460921843687,371.527587194732
1.90901803607214,371.662719705415
1.91342685370742,371.797695328653
1.91783567134269,371.932514607455
1.92224448897796,372.067178081706
1.92665330661323,372.201686288194
1.9310621242485,372.336039760636
1.93547094188377,372.470239029697
1.93987975951904,372.604284623021
1.94428857715431,372.738177065251
1.94869739478958,372.871916878055
1.95310621242485,373.005504580148
1.95751503006012,373.138940687314
1.96192384769539,373.272225712435
1.96633266533066,373.405360165505
1.97074148296593,373.538344553661
1.9751503006012,373.671179381201
1.97955911823647,373.803865149607
1.98396793587174,373.936402357566
1.98837675350701,374.068791500993
1.99278557114228,374.201033073054
1.99719438877756,374.333127564184
2.00160320641283,374.465075462109
2.0060120240481,374.59687725187
2.01042084168337,374.728533415839
2.01482965931864,374.860044433742
2.01923847695391,374.99141078268
2.02364729458918,375.122632937147
2.02805611222445,375.253711369051
2.03246492985972,375.384646547735
2.03687374749499,375.515438939994
2.04128256513026,375.646089010094
2.04569138276553,375.776597219795
2.0501002004008,375.906964028367
2.05450901803607,376.037189892607
2.05891783567134,376.167275266862
2.06332665330661,376.297220603045
2.06773547094188,376.427026350651
2.07214428857715,376.556692956781
2.07655310621242,376.686220866154
2.0809619238477,376.815610521126
2.08537074148297,376.944862361711
2.08977955911824,377.073976825594
2.09418837675351,377.20295434815
2.09859719438878,377.331795362463
2.10300601202405,377.460500299338
2.10741482965932,377.589069587322
2.11182364729459,377.717503652719
2.11623246492986,377.845802919607
2.12064128256513,377.973967809854
2.1250501002004,378.101998743132
2.12945891783567,378.229896136937
2.13386773547094,378.357660406601
2.13827655310621,378.48529196531
2.14268537074148,378.612791224118
2.14709418837675,378.740158591965
2.15150300601202,378.867394475687
2.15591182364729,378.994499280038
2.16032064128257,379.121473407698
2.16472945891784,379.248317259294
2.16913827655311,379.37503123341
2.17354709418838,379.501615726603
2.17795591182365,379.628071133419
2.18236472945892,379.754397846405
2.18677354709419,379.880596256124
2.19118236472946,380.006666751171
2.19559118236473,380.132609718181
2.2,380.258425541851
