k,a_mm,p0_MPa,p0_GPa,pressure_severity_index,crack_suppression_indicator
0.383895582329317,0.4998819728904,6465.8167123599,6.4658167123599,0.554055028240941,0.445944971759059
0.387831325301205,0.500873079957269,6447.74397760187,6.44774397760187,0.552506377851948,0.447493622148052
0.391767068273092,0.501871794335465,6429.56851021016,6.42956851021016,0.550948924316379,0.449051075683621
0.39570281124498,0.502878211159528,6411.29001919016,6.41129001919016,0.549382642698942,0.450617357301058
0.399638554216867,0.50389242769503,6392.90820019312,6.39290820019312,0.54780750692003,0.45219249307997
0.403574297188755,0.504914543396224,6374.42273528547,6.37442273528547,0.546223489735956,0.453776510264044
0.407510040160643,0.50594465996572,6355.83329271004,6.35583329271004,0.544630562718487,0.455369437281513
0.41144578313253,0.50698288141629,6337.13952663879,6.33713952663879,0.543028696233665,0.456971303766335
0.415381526104418,0.508029314134887,6318.34107691689,6.31834107691689,0.541417859419865,0.458582140580135
0.419317269076305,0.50908406694896,6299.43756879778,6.29943756879778,0.539798020165101,0.460201979834899
0.423253012048193,0.510147251195189,6280.42861266884,6.28042861266884,0.538169145083517,0.461830854916483
0.42718875502008,0.511218980790706,6261.31380376746,6.26131380376746,0.536531199491056,0.463468800508944
0.431124497991968,0.512299372306942,6242.09272188709,6.24209272188709,0.534884147380269,0.465115852619731
0.435060240963855,0.513388545046194,6222.76493107282,6.22276493107282,0.533227951394237,0.466772048605763
0.438995983935743,0.514486621121039,6203.3299793063,6.20332997930629,0.53156257279956,0.46843742720044
0.44293172690763,0.515593725536717,6183.78739817941,6.18378739817941,0.529887971458409,0.470112028541591
0.446867469879518,0.516709986276613,6164.1367025564,6.1641367025564,0.528204105799559,0.471795894200441
0.450803212851406,0.517835534390978,6144.37739022398,6.14437739022398,0.526510932788417,0.473489067211583
0.454738955823293,0.518970504089037,6124.50894152889,6.12450894152889,0.524808407895959,0.475191592104041
0.458674698795181,0.520115032834629,6104.53081900256,6.10453081900256,0.523096485066571,0.476903514933429
0.462610441767068,0.521269261445548,6084.44246697227,6.08444246697227,0.521375116684727,0.478624883315273
0.466546184738956,0.522433334196754,6064.24331115827,6.06424331115827,0.519644253540466,0.480355746459534
0.470481927710843,0.523607398927623,6043.9327582564,6.0439327582564,0.51790384479363,0.48209615520637
0.474417670682731,0.52479160715344,6023.51019550555,6.02351019550555,0.516153837936794,0.483846162063206
0.478353413654618,0.525986114181318,6002.97499023933,6.00297499023933,0.514394178756854,0.485605821243146
0.482289156626506,0.527191079230771,5982.32648942137,5.98232648942137,0.512624811295206,0.487375188704794
0.486224899598394,0.528406665559141,5961.56401916355,5.96156401916355,0.510845677806461,0.489154322193539
0.490160642570281,0.529633040592128,5940.68688422651,5.94068688422651,0.509056718715644,0.490943281284356
0.494096385542169,0.530870376059668,5919.69436750146,5.91969436750146,0.507257872573793,0.492742127426207
0.498032128514056,0.532118848137413,5898.58572947293,5.89858572947293,0.505449076011919,0.494550923988081
0.501967871485944,0.533378637594099,5877.36020766119,5.87736020766119,0.503630263693228,0.496369736306772
0.505903614457831,0.534649929945082,5856.01701604377,5.85601701604377,0.501801368263556,0.498198631736444
0.509839357429719,0.53593291561236,5834.55534445511,5.83455534445511,0.499962320299913,0.500037679700087
0.513775100401606,0.537227790091405,5812.97435796325,5.81297435796325,0.498113048257085,0.501886951742915
0.517710843373494,0.53853475412515,5791.27319622273,5.79127319622273,0.496253478412177,0.503746521587823
0.521646586345382,0.539854013885498,5769.45097280257,5.76945097280257,0.494383534807029,0.505616465192971
0.525582329317269,0.541185781162747,5747.50677448811,5.74750677448811,0.49250313918839,0.50749686081161
0.529518072289157,0.542530273563329,5725.43966055571,5.72543966055571,0.49061221094577,0.50938778905423
0.533453815261044,0.54388771471632,5703.24866201895,5.70324866201895,0.48871066704684,0.51128933295316
0.537389558232932,0.545258334489168,5680.93278084497,5.68093278084497,0.486798421970292,0.513201578029708
0.541325301204819,0.546642369213146,5658.49098913972,5.65849098913972,0.484875387636013,0.515124612363987
0.545261044176707,0.548040061919041,5635.92222830053,5.63592222830053,0.48294147333247,0.51705852666753
0.549196787148594,0.549451662583649,5613.22540813448,5.61322540813448,0.480996585641169,0.519003414358831
0.553132530120482,0.550877428387658,5590.3994059409,5.5903994059409,0.479040628358028,0.520959371641972
0.55706827309237,0.552317623985555,5567.4430655564,5.5674430655564,0.477073502411552,0.522926497588448
0.561004016064257,0.553772521788232,5544.3551963604,5.5443551963604,0.47509510577761,0.52490489422239
0.564939759036145,0.555242402258995,5521.13457223941,5.52113457223941,0.473105333390693,0.526894666609307
0.568875502008032,0.556727554223755,5497.77993050787,5.49777993050787,0.471104077051429,0.528895922948571
0.57281124497992,0.558228275196198,5474.28997078342,5.47428997078342,0.469091225330218,0.530908774669782
0.576746987951807,0.559744871718813,5450.66335381434,5.45066335381434,0.467066663466747,0.532933336533253
0.580682730923695,0.56127765972071,5426.89870025665,5.42689870025665,0.4650302732652,0.5349697267348
0.584618473895582,0.562826964893198,5402.99458939823,5.40299458939823,0.462981932984935,0.537018067015065
0.58855421686747,0.564393123084206,5378.94955782735,5.37894955782735,0.460921517226383,0.539078482773617
0.592489959839357,0.56597648071267,5354.76209804256,5.35476209804256,0.458848896811932,0.541151103188068
0.596425702811245,0.567577395204093,5330.43065700083,5.33043065700083,0.456763938661517,0.543236061338483
0.600361445783133,0.569196235448591,5305.95363460065,5.30595363460065,0.454666505662641,0.545333494337359
0.60429718875502,0.570833382282806,5281.3293820966,5.2813293820966,0.452556456534514,0.547443543465486
0.608232931726908,0.572489228997194,5256.55620044156,5.25655620044156,0.450433645686001,0.549566354313999
0.612168674698795,0.574164181870271,5231.63233855262,5.23163233855262,0.448297923067023,0.551702076932977
0.616104417670683,0.575858660731565,5206.55599149633,5.20655599149633,0.44614913401306,0.55385086598694
0.62004016064257,0.577573099555103,5181.32529858891,5.18132529858891,0.443987119082349,0.556012880917651
0.623975903614458,0.579307947085445,5155.93834140631,5.15593834140631,0.441811713885374,0.558188286114625
0.627911646586345,0.581063667498385,5130.39314169921,5.13039314169921,0.439622748906197,0.560377251093803
0.631847389558233,0.58284074109866,5104.68765920712,5.10468765920712,0.43742004931515,0.56257995068485
0.63578313253012,0.584639665057124,5078.81978936591,5.07881978936591,0.435203434772394,0.564796565227606
0.639718875502008,0.586460954190101,5052.78736090216,5.05278736090216,0.432972719221783,0.567027280778217
0.643654618473896,0.588305141783799,5026.58813330777,5.02658813330777,0.430727710674456,0.569272289325544
0.647590361445783,0.590172780466932,5000.21979418728,5.00021979418728,0.428468210981533,0.571531789018467
0.651526104417671,0.592064443134936,4973.67995647025,4.97367995647025,0.426194015595247,0.573805984404753
0.655461847389558,0.593980723929452,4946.96615548022,4.94696615548022,0.42390491331778,0.57609508668222
0.659397590361446,0.595922239277048,4920.0758458512,4.9200758458512,0.421600686037035,0.578399313962965
0.663333333333333,0.597889628991501,4893.00639828196,4.89300639828196,0.419281108448518,0.580718891551482
0.667269076305221,0.599883557444322,4865.7550961177,4.8657550961177,0.41694594776242,0.58305405223758
0.671204819277108,0.601904714808592,4838.31913174787,4.83831913174787,0.414594963394941,0.585405036605059
0.675140562248996,0.603953818381671,4810.69560280779,4.81069560280779,0.412227906642814,0.587772093357186
0.679076305220883,0.606031613992774,4782.88150817126,4.78288150817126,0.409844520339908,0.590155479660092
0.683012048192771,0.608138877501992,4754.87374371973,4.75487374371972,0.407444538494691,0.592555461505309
0.686947791164659,0.610276416397912,4726.66909787287,4.72666909787287,0.405027685907247,0.594972314092753
0.690883534136546,0.612445071501643,4698.26424686402,4.69826424686402,0.402593677764424,0.597406322235576
0.694819277108434,0.614645718785811,4669.6557497424,4.6696557497424,0.400142219211578,0.599857780788422
0.698755020080321,0.616879271317842,4640.84004308283,4.64084004308283,0.39767300489925,0.60232699510075
0.702690763052209,0.619146681337815,4611.81343538175,4.61181343538175,0.395185718502958,0.604814281497042
0.706626506024096,0.621448942482078,4582.57210111662,4.58257210111662,0.392680032214157,0.607319967785843
0.710562248995984,0.623787092164996,4553.11207444389,4.55311207444389,0.390155606200202,0.609844393799798
0.714497991967871,0.626162214132386,4523.42924250815,4.52342924250815,0.38761208803103,0.61238791196897
0.718433734939759,0.628575441201564,4493.51933833318,4.49351933833318,0.385049112069978,0.614950887930022
0.722369477911647,0.631027958204482,4463.37793326241,4.46337793326241,0.382466298826017,0.617533701173983
0.726305220883534,0.633521005152109,4433.00042891352,4.43300042891352,0.379863254264339,0.620136745735661
0.730240963855422,0.636055880640156,4402.3820486088,4.4023820486088,0.377239569072027,0.622760430927973
0.734176706827309,0.638633945518357,4371.51782823883,4.37151782823883,0.374594817875163,0.625405182124837
0.738112449799197,0.641256626847956,4340.40260651317,4.34040260651317,0.371928558403412,0.628071441596588
0.742048192771084,0.643925422174746,4309.03101454738,4.30903101454738,0.369240330597736,0.630759669402264
0.745983935742972,0.646641904148067,4277.39746473015,4.27739746473015,0.366529655656419,0.633470344343581
0.749919678714859,0.649407725519634,4245.4961388092,4.2454961388092,0.363796035014146,0.636203964985854
0.753855421686747,0.652224624559936,4213.32097512791,4.21332097512791,0.36103894924832,0.63896105075168
0.757791164658634,0.655094430934421,4180.86565493773,4.18086565493773,0.358257856906162,0.641742143093838
0.761726907630522,0.658019072086668,4148.12358770336,4.14812358770336,0.355452193245525,0.644547806754475
0.76566265060241,0.661000580181478,4115.0878953089,4.1150878953089,0.352621368881515,0.647378631118485
0.769598393574297,0.664041099667345,4081.75139506292,4.08175139506293,0.349764768330199,0.650235231669801
0.773534136546185,0.667142895525192,4048.10658138921,4.04810658138921,0.346881748439684,0.653118251560316
0.777469879518072,0.670308362278811,4014.14560607684,4.01414560607684,0.343971636697758,0.656028363302242
0.78140562248996,0.673540033852219,3979.86025694907,3.97986025694907,0.341033729404017,0.658966270595983
0.785341365461847,0.676840594370398,3945.24193479348,3.94524193479348,0.33806728969302,0.66193271030698
