P_N,a_hom_mm,a_fgm_mm,h_hom_mm,h_fgm_mm,p0_hom_MPa,p0_fgm_MPa,p0_hom_GPa,p0_fgm_GPa,severity_index,pressure_reduction_percent,a_over_D_hom,a_over_D_fgm
1605.52763819095,0.284442783505718,0.444735184510817,0.0169974153547228,0.027757108662966,9474.78431907296,4517.83714077613,9.47478431907296,4.51783714077613,0.476827438877065,52.3172561122935,0.0298784436455586,0.0467158807259261
1618.09045226131,0.285182752457786,0.445727535888021,0.0170859668696216,0.0278811174518234,9499.43267238061,4532.93644768074,9.49943267238061,4.53293644768074,0.477179701568932,52.2820298431068,0.0299561714766582,0.0468201193159686
1630.65326633166,0.285918901186875,0.446714401020641,0.0171742895075441,0.0280047147627511,9523.95377412527,4547.9688559505,9.52395377412527,4.5479688559505,0.477529497077825,52.2470502922175,0.0300334980238314,0.0469237816198153
1643.21608040201,0.286651278620883,0.4476958521584,0.0172623856165939,0.0281279051155303,9548.3492540944,4562.93517398267,9.5483492540944,4.56293517398267,0.477876861492687,52.2123138507313,0.0301104284265633,0.0470268752267227
1655.77889447236,0.287379932692707,0.448671960055916,0.0173502575030388,0.028250692946175,9572.62070893203,4577.83619431329,9.57262070893203,4.57783619431329,0.478221830103621,52.1778169896379,0.0301869677198222,0.0471294075688988
1668.34170854271,0.28810491036786,0.449642794014724,0.0174379074323682,0.0283730826091072,9596.76970305859,4592.67269404614,9.59676970305859,4.59267269404614,0.478564437425482,52.1435562574518,0.0302631208369601,0.0472313859259164
1680.90452261307,0.288826257671111,0.450608421923803,0.0175253376303149,0.0284950783792599,9620.79776955833,4607.44543526689,9.62079776955833,4.60744543526688,0.478904717220597,52.1095282779403,0.0303388926125117,0.0473328174289709
1693.46733668342,0.289544019712202,0.451568910298687,0.0176125502838445,0.0286166844541104,9644.70641103602,4622.15516544319,9.64470641103602,4.62215516544318,0.479242702520655,52.0757297479345,0.0304142877848952,0.0474337090649881
1706.03015075377,0.290258240710677,0.452524324319205,0.0176995475421129,0.0287379049556471,9668.49710044393,4636.80261781125,9.66849710044393,4.63680261781125,0.479578425647803,52.0421574352197,0.0304893109990207,0.0475340676805888
1718.59296482412,0.290968964019863,0.453474727865918,0.0177863315173933,0.0288587439322719,9692.17128188061,4651.38851174936,9.69217128188061,4.65138851174936,0.479911918234985,52.0088081765015,0.0305639668088091,0.0476338999859158
1731.15577889447,0.291676232150024,0.454420183555301,0.0178729042859737,0.028979205360642,9715.73037136231,4665.91355313898,9.71573037136231,4.66591355313898,0.480243211245553,51.9756788754447,0.0306382596796244,0.04773321255833
1743.71859296482,0.29238008679075,0.455360752773727,0.0179592678890265,0.0290992931474512,9739.17575756848,4680.3784347139,9.73917575756848,4.6803784347139,0.480572334992178,51.9427665007822,0.0307121939906249,0.0478320118459798
1756.28140703518,0.293080568832575,0.4562964957103,0.0180454243334508,0.0292190111311558,9762.50880256222,4694.78383639786,9.76250880256222,4.69478383639786,0.480899319155101,51.9100680844899,0.0307857740370352,0.04793030417125
1768.84422110553,0.293777718387895,0.457227471388578,0.0181313755926886,0.0293383630836453,9785.73084248669,4709.13042563124,9.78573084248669,4.70913042563124,0.481224192799746,51.8775807200254,0.030859004032342,0.0480280957340943
1781.40703517588,0.294471574811178,0.458153737697248,0.0182171236075159,0.0294573527118605,9808.84318823856,4723.41885768707,9.80884318823856,4.72341885768707,0.481546984393711,51.8453015606289,0.0309318881104179,0.0481253926152571
1793.96984924623,0.29516217671852,0.45907535141977,0.0183026702868098,0.0295759836593615,9831.84712611934,4737.64977597696,9.83184712611934,4.73764977597696,0.481867721823186,51.8132278176814,0.0310044303275756,0.0482222007793876
1806.53266331658,0.295849562006557,0.459992368263056,0.0183880175082924,0.029694259507847,9854.74391846538,4751.82381234716,9.85474391846538,4.75182381234716,0.482186432408803,51.7813567591197,0.0310766346645544,0.0483185260780521
1819.09547738693,0.296533767870776,0.460904842885205,0.0184731671192519,0.0298121837786266,9877.53480425764,4765.94158736532,9.87753480425764,4.76594158736532,0.482503142920944,51.7496857079056,0.0311485050284428,0.0484143742526476
1831.65829145729,0.297214830823218,0.461812828922337,0.0185581209372425,0.029929759934049,9900.22099971169,4780.00371059813,9.90022099971169,4.78000371059813,0.482817879594539,51.718212040546,0.0312200452545397,0.0485097509372203
1844.22110552764,0.297892786709639,0.462716379014568,0.0186428807507635,0.0300469913788857,9922.80369884897,4794.01078088034,9.92280369884897,4.79401078088034,0.483130668143363,51.6869331856637,0.0312912591081553,0.0486046616611941
1856.78391959799,0.298567670726104,0.463615544831145,0.0187274483199183,0.0301638814616739,9945.28407404986,4807.96338657536,9.94528407404986,4.80796338657536,0.483441533773855,51.6558466226145,0.0313621502863554,0.048699111852011
1869.34673366834,0.299239517435076,0.464510377094784,0.018811825377054,0.0302804334760191,9967.66327658942,4821.86210582788,9.96766327658942,4.82186210582788,0.483750501198487,51.6249498801513,0.0314327224196508,0.0487931068376874
1881.90954773869,0.299908360780992,0.465400925605244,0.0188960136273827,0.0303966506618585,9989.94243715625,4835.70750680867,9.98994243715625,4.83570750680867,0.484057594648684,51.5942405351316,0.0315029790736336,0.0488866518492904
1894.47236180905,0.300574234105356,0.46628723926215,0.0189800147495843,0.0305125362066875,10012.1226663553,4849.50014795196,10.0121226663553,4.84950014795196,0.484362837887333,51.5637162112667,0.0315729237505626,0.0489797520233351
1907.0351758794,0.301237170161371,0.467169366087115,0.019063830396393,0.0306280932467507,10034.2050551952,4863.24057818564,10.0342050551952,4.86324057818564,0.484666254220876,51.5333745779124,0.0316425598909003,0.0490724124041087
1919.59798994975,0.301897201128112,0.46804735324517,0.0191474621951655,0.030743324868197,10056.1906755604,4876.92933715455,10.0561906755604,4.87692933715455,0.484967866511019,51.5032133488982,0.0317118908748017,0.0491646379459212
1932.1608040201,0.302554358624281,0.468921247065537,0.0192309117484349,0.0308582341082022,10078.0805806694,4890.56695543704,10.0780805806694,4.89056695543704,0.485267697186066,51.4732302813934,0.0317809200235589,0.0492564335152875
1944.72361809045,0.303208673721532,0.469791093061768,0.0193141806344476,0.0309728239560593,10099.8758055183,4904.15395475521,10.0998758055183,4.90415395475521,0.485565768251893,51.4434231748107,0.0318496506010013,0.0493478038930429
1957.2864321608,0.303860176957403,0.470656935951267,0.0193972704076858,0.0310870973542371,10121.5773673121,4917.69084817882,10.1215773673121,4.91769084817882,0.485862101302571,51.4137898697429,0.0319180858148533,0.0494387537763935
1969.84924623116,0.304508898347862,0.471518819674227,0.0194801825993757,0.0312010571994095,10143.1862658822,4931.17814032336,10.1431862658822,4.93117814032336,0.48615671753066,51.384328246934,0.0319862288180527,0.0495292877809062
1982.41206030151,0.305154867399472,0.472376787412001,0.019562918717981,0.0313147063434548,10164.7034840917,4944.61632754227,10.1647034840917,4.94461632754227,0.486449637737181,51.3550362262819,0.0320540827100286,0.0496194104424371
1994.97487437186,0.305798113121211,0.473230881604918,0.0196454802496834,0.0314280475944281,10186.1299882291,4958.00589811359,10.1861299882291,4.95800589811359,0.486740882341278,51.3259117658722,0.0321216505379423,0.049709126219004
2007.53768844221,0.30643866403593,0.474081143969579,0.0197278686588499,0.0315410837175057,10207.4667283902,4971.34733242134,10.2074667283902,4.97134733242134,0.487030471389582,51.2969528610418,0.0321889352978918,0.0497984394926029
2020.10050251256,0.307076548191489,0.474927615515639,0.0198100853884873,0.0316538174359041,10228.7146388486,4984.6411031316,10.2287146388486,4.9846411031316,0.487318424565289,51.2681575434711,0.0322559399360807,0.0498873545709705
