rho_r_over_a,pressure_GPa_k_0.1,pressure_GPa_k_0.3,pressure_GPa_k_0.497,pressure_GPa_k_0.7,pressure_GPa_k_0.9
0.134268537074148,7.42925806933443,6.74677006857801,5.8242803558048,4.56060939241027,2.68037973540876
0.13627254509018,7.42700177534332,6.74434856660595,5.82187323533747,4.55846900010665,2.67897381894296
0.138276553106212,7.42471148127999,6.74189071183234,5.81943011189959,4.55629671695754,2.67754703438401
0.140280561122244,7.42238716136294,6.73939648276489,5.81695097015903,4.55409253484265,2.67609937995631
0.142284569138277,7.42002878939854,6.73686585756981,5.81443579454146,4.55185644551422,2.67463085385658
0.144288577154309,7.4176363387794,6.73429881407053,5.81188456922954,4.5495884405966,2.67314145425371
0.146292585170341,7.41520978248274,6.73169532974644,5.80929727816203,4.54728851158583,2.67163117928877
0.148296593186373,7.41274909306868,6.72905538173153,5.80667390503297,4.54495664984923,2.67010002707482
0.150300601202405,7.41025424267853,6.72637894681311,5.80401443329079,4.54259284662496,2.66854799569694
0.152304609218437,7.40772520303308,6.72366600143046,5.80131884613741,4.54019709302162,2.66697508321204
0.154308617234469,7.40516194543076,6.72091652167344,5.79858712652735,4.53776938001778,2.66538128764884
0.156312625250501,7.40256444074593,6.71813048328109,5.79581925716677,4.53530969846154,2.66376660700775
0.158316633266533,7.39993265942696,6.71530786164021,5.7930152205126,4.53281803907007,2.66213103926079
0.160320641282565,7.39726657149441,6.71244863178395,5.79017499877153,4.53029439242917,2.66047458235151
0.162324649298597,7.39456614653913,6.7095527683903,5.78729857389906,4.52773874899276,2.65879723419485
0.164328657314629,7.39183135372033,6.70662024578063,5.78438592759854,4.52515109908246,2.6570989926771
0.166332665330661,7.38906216176362,6.70365103791814,5.78143704132013,4.52253143288705,2.65537985565579
0.168336673346693,7.38625853895904,6.70064511840637,5.77845189625981,4.51987974046201,2.65363982095956
0.170340681362725,7.38342045315901,6.6976024604876,5.77543047335835,4.517196011729,2.65187888638809
0.172344689378758,7.38054787177628,6.69452303704128,5.77237275330025,4.51448023647537,2.65009704971201
0.17434869739479,7.37764076178189,6.69140682058238,5.76927871651269,4.51173240435365,2.64829430867275
0.176352705410822,7.37469908970298,6.6882537832598,5.76614834316444,4.50895250488098,2.64647066098249
0.178356713426854,7.37172282162067,6.68506389685469,5.76298161316477,4.50614052743864,2.64462610432401
