E0_GPa_mm_minus_k,a_mm,p0_MPa,p0_GPa,pressure_severity_index,crack_suppression_indicator
57.3973393574297,0.595632301905555,4706.31004557207,4.70631004557207,0.403283121252961,0.596716878747039
57.7400100401606,0.594619312165188,4722.35898507755,4.72235898507755,0.404658352878989,0.595341647121011
58.0826807228916,0.593614024014871,4738.36720304812,4.73836720304812,0.406030095081768,0.593969904918232
58.4253514056225,0.592616333979035,4754.33504214434,4.75433504214434,0.407398377223835,0.592601622776165
58.7680220883534,0.591626140568867,4770.26284015296,4.77026284015296,0.408763228250097,0.591236771749903
59.1106927710843,0.590643344232844,4786.15093008429,4.78615093008429,0.410124676696164,0.589875323303836
59.4533634538153,0.589667847308778,4801.99964026697,4.80199964026697,0.411482750696477,0.588517249303523
59.7960341365462,0.588699553977317,4817.80929444037,4.81780929444036,0.412837477992222,0.587162522007778
60.1387048192771,0.587738370216846,4833.58021184463,4.83358021184463,0.414188885939049,0.585811114060951
60.481375502008,0.586784203759743,4849.31270730848,4.84931270730848,0.41553700151459,0.58446299848541
60.824046184739,0.585836964049944,4865.00709133476,4.86500709133476,0.416881851325794,0.583118148674206
61.1667168674699,0.58489656220176,4880.66367018388,4.88066367018388,0.418223461616081,0.581776538383919
61.5093875502008,0.583962910959919,4896.28274595525,4.89628274595525,0.419561858272309,0.580438141727691
61.8520582329317,0.583035924660766,4911.8646166666,4.9118646166666,0.42089706683158,0.57910293316842
62.1947289156627,0.582115519194614,4927.40957633142,4.92740957633142,0.422229112487875,0.577770887512125
62.5373995983936,0.581201611969171,4942.91791503452,4.94291791503452,0.423558020098523,0.576441979901477
62.8800702811245,0.580294121874028,4958.38991900571,4.95838991900571,0.424883814190523,0.575116185809477
63.2227409638554,0.579392969246175,4973.82587069178,4.97382587069178,0.426206518966705,0.573793481033295
63.5654116465863,0.578498075836486,4989.22604882667,4.98922604882667,0.427526158311744,0.572473841688256
63.9080823293173,0.577609364777171,5004.59072850002,5.00459072850002,0.428842755798038,0.571157244201962
64.2507530120482,0.576726760550135,5019.92018122409,5.01992018122409,0.430156334691439,0.569843665308561
64.5934236947791,0.575850188956232,5035.21467499908,5.03521467499908,0.43146691795685,0.56853308204315
64.93609437751,0.57497957708538,5050.47447437693,5.05047447437693,0.432774528263694,0.567225471736306
65.278765060241,0.574114853287503,5065.69984052364,5.06569984052364,0.434079187991253,0.565920812008747
65.6214357429719,0.573255947144277,5080.89103128012,5.08089103128012,0.435380919233882,0.564619080766118
65.9641064257028,0.572402789441656,5096.04830122165,5.09604830122165,0.436679743806106,0.563320256193894
66.3067771084337,0.571555312143146,5111.17190171598,5.11117190171598,0.437975683247596,0.562024316752404
66.6494477911647,0.570713448363811,5126.2620809801,5.1262620809801,0.439268758828034,0.560731241171966
66.9921184738956,0.569877132344978,5141.31908413568,5.14131908413568,0.440558991551866,0.559441008448134
67.3347891566265,0.569046299429631,5156.34315326332,5.15634315326332,0.441846402162949,0.558153597837051
67.6774598393574,0.568220886038455,5171.33452745554,5.17133452745554,0.443131011149091,0.556868988850909
68.0201305220884,0.567400829646528,5186.29344286858,5.18629344286858,0.44441283874649,0.55558716125351
68.3628012048193,0.56658606876063,5201.22013277306,5.20122013277306,0.445691904944076,0.554308095055924
68.7054718875502,0.565776542897144,5216.11482760351,5.21611482760351,0.446968229487756,0.553031770512244
69.0481425702811,0.564972192560546,5230.97775500681,5.23097775500681,0.448241831884564,0.551758168115436
69.3908132530121,0.564172959222455,5245.80913988958,5.24580913988958,0.449512731406718,0.550487268593282
69.733483935743,0.56337878530123,5260.6092044645,5.2606092044645,0.450780947095596,0.549219052904404
70.0761546184739,0.562589614142087,5275.37816829566,5.27537816829566,0.452046497765618,0.547953502234382
70.4188253012048,0.56180538999774,5290.1162483429,5.2901162483429,0.453309402008044,0.546690597991956
70.7614959839357,0.561026058009531,5304.82365900522,5.30482365900522,0.454569678194699,0.545430321805301
71.1041666666667,0.560251564189043,5319.50061216324,5.31950061216324,0.455827344481607,0.544172655518393
71.4468373493976,0.559481855400182,5334.14731722077,5.33414731722077,0.457082418812553,0.542917581187447
71.7895080321285,0.558716879341706,5348.76398114549,5.34876398114549,0.458334918922573,0.541665081077427
72.1321787148594,0.557956584530205,5363.35080850878,5.36335080850878,0.459584862341362,0.540415137658638
72.4748493975904,0.557200920283493,5377.90800152467,5.37790800152467,0.460832266396616,0.539167733603384
72.8175200803213,0.556449836704422,5392.43576008806,5.39243576008806,0.462077148217305,0.537922851782695
73.1601907630522,0.5557032846651,5406.93428181208,5.40693428181208,0.46331952473687,0.53668047526313
73.5028614457831,0.554961215791491,5421.40376206467,5.42140376206467,0.464559412696369,0.535440587303631
73.8455321285141,0.554223582448397,5435.84439400444,5.43584439400444,0.465796828647538,0.534203171352462
74.188202811245,0.553490337724809,5450.25636861579,5.45025636861579,0.467031788955805,0.532968211044195
74.5308734939759,0.552761435419612,5464.63987474329,5.46463987474329,0.468264309803241,0.531735690196759
74.8735441767068,0.552036830027637,5478.99509912539,5.47899509912539,0.469494407191437,0.530505592808563
75.2162148594378,0.551316476726051,5493.32222642741,5.49332222642741,0.470722096944343,0.529277903055657
75.5588855421687,0.55060033136107,5507.62143927389,5.50762143927389,0.471947394711032,0.528052605288968
75.9015562248996,0.549888350434994,5521.89291828031,5.52189291828031,0.473170315968424,0.526829684031576
76.2442269076305,0.54918049109355,5536.13684208413,5.53613684208413,0.474390876023938,0.525609123976062
76.5868975903614,0.548476711113531,5550.35338737523,5.55035338737524,0.475609090018111,0.524390909981889
76.9295682730924,0.547776968890728,5564.54272892581,5.56454272892581,0.476824972927148,0.523175027072852
77.2722389558233,0.54708122342815,5578.70503961955,5.57870503961955,0.478038539565432,0.521961460434568
77.6149096385542,0.546389434324514,5592.84049048038,5.59284049048038,0.479249804587981,0.520750195412019
77.9575803212851,0.545701561763002,5606.94925070057,5.60694925070057,0.48045878249286,0.51954121750714
78.3002510040161,0.545017566500287,5621.03148766828,5.62103148766828,0.481665487623541,0.51833451237646
78.642921686747,0.544337409855799,5635.08736699465,5.63508736699465,0.482869934171218,0.517130065828782
78.9855923694779,0.543661053701249,5649.11705254026,5.64911705254026,0.484072136177088,0.515927863822912
79.3282630522088,0.542988460450388,5663.12070644119,5.66312070644119,0.48527210753457,0.51472789246543
79.6709337349398,0.542319593048999,5677.09848913454,5.67709848913454,0.486469861991498,0.513530138008502
80.0136044176707,0.541654414965116,5691.0505593834,5.6910505593834,0.487665413152262,0.512334586847738
80.3562751004016,0.540992890179466,5704.97707430144,5.70497707430144,0.488858774479914,0.511141225520086
80.6989457831325,0.540334983176118,5718.87818937703,5.71887818937703,0.490049959298231,0.509950040701769
81.0416164658635,0.539680658933358,5732.75405849682,5.73275405849682,0.491238980793742,0.508761019206258
81.3842871485944,0.539029882914747,5746.60483396897,5.74660483396897,0.492425852017715,0.507574147982285
81.7269578313253,0.538382621060392,5760.43066654591,5.76043066654591,0.493610585888106,0.506389414111894
82.0696285140562,0.537738839778404,5774.23170544669,5.77423170544669,0.494793195191476,0.505206804808524
82.4122991967872,0.537098505936545,5788.00809837887,5.78800809837887,0.495973692584869,0.504026307415131
82.7549698795181,0.536461586854061,5801.75999156009,5.80175999156009,0.497152090597656,0.502847909402344
83.097640562249,0.535828050293685,5815.48752973919,5.81548752973919,0.498328401633346,0.501671598366654
83.4403112449799,0.535197864453827,5829.19085621693,5.82919085621693,0.499502637971364,0.500497362028635
83.7829819277108,0.534570997960917,5842.8701128664,5.8428701128664,0.500674811768798,0.499325188231202
84.1256526104418,0.53394741986193,5856.52544015299,5.85652544015299,0.501844935062109,0.498155064937891
84.4683232931727,0.533327099617058,5870.15697715402,5.87015697715402,0.503013019768815,0.496986980231185
84.8109939759036,0.532710007092545,5883.76486157808,5.88376486157808,0.504179077689149,0.495820922310851
85.1536646586346,0.532096112553675,5897.3492297839,5.8973492297839,0.505343120507672,0.494656879492328
85.4963353413655,0.531485386657903,5910.91021679903,5.91091021679903,0.506505159794879,0.493494840205121
85.8390060240964,0.530877800448145,5924.44795633804,5.92444795633804,0.507665207008755,0.492334792991245
86.1816767068273,0.530273325346187,5937.96258082054,5.93796258082054,0.508823273496319,0.491176726503681
86.5243473895582,0.529671933146255,5951.45422138876,5.95145422138876,0.509979370495133,0.490020629504867
86.8670180722892,0.529073596008706,5964.92300792493,5.96492300792493,0.51113350913479,0.48886649086521
87.2096887550201,0.528478286453851,5978.36906906826,5.97836906906826,0.512285700438366,0.487714299561634
87.552359437751,0.527885977355912,5991.7925322317,5.9917925322317,0.513435955323861,0.486564044676139
87.8950301204819,0.527296641937097,6005.19352361837,6.00519352361837,0.514584284605606,0.485415715394394
88.2377008032129,0.526710253761804,6018.57216823769,6.01857216823769,0.515730698995642,0.484269301004358
88.5803714859438,0.526126786730933,6031.9285899213,6.0319285899213,0.516875209105086,0.483124790894914
88.9230421686747,0.525546215076328,6045.26291133866,6.04526291133866,0.51801782544547,0.48198217455453
89.2657128514056,0.52496851335532,6058.57525401236,6.05857525401236,0.519158558430049,0.480841441569951
89.6083835341365,0.524393656445385,6071.86573833322,6.07186573833322,0.520297418375097,0.479702581624903
89.9510542168675,0.523821619538911,6085.13448357511,6.08513448357511,0.521434415501178,0.478565584498822
90.2937248995984,0.523252378138071,6098.38160790956,6.09838160790956,0.522569559934394,0.477430440065606
90.6363955823293,0.522685908049792,6111.60722842001,6.11160722842001,0.523702861707612,0.476297138292388
90.9790662650603,0.522122185380829,6124.81146111598,6.12481146111598,0.524834330761673,0.475165669238327
91.3217369477912,0.521561186532941,6137.99442094689,6.13799442094689,0.525963976946579,0.474036023053421
91.6644076305221,0.521002888198156,6151.15622181568,6.15115622181568,0.527091810022657,0.472908189977343
92.007078313253,0.520447267354126,6164.29697659224,6.16429697659224,0.528217839661715,0.471782160338285
92.3497489959839,0.519894301259589,6177.41679712654,6.17741679712654,0.529342075448163,0.470657924551837
92.6924196787149,0.519343967449901,6190.51579426165,6.19051579426165,0.530464526880129,0.469535473119871
93.0350903614458,0.518796243732664,6203.59407784644,6.20359407784644,0.531585203370551,0.468414796629449
93.3777610441767,0.518251108183444,6216.65175674817,6.21665175674817,0.532704114248248,0.467295885751752
93.7204317269076,0.517708539141562,6229.68893886479,6.22968893886479,0.533821268758984,0.466178731241016
94.0631024096386,0.517168515205969,6242.70573113709,6.24270573113709,0.534936676066502,0.465063323933498
94.4057730923695,0.516631015231207,6255.70223956068,6.25570223956068,0.536050345253552,0.463949654746448
94.7484437751004,0.516096018323437,6268.67856919767,6.26867856919767,0.537162285322893,0.462837714677107
95.0911144578313,0.515563503836549,6281.63482418831,6.28163482418831,0.538272505198289,0.461727494801711
95.4337851405623,0.515033451368349,6294.57110776232,6.29457110776232,0.539381013725485,0.460618986274515
95.7764558232932,0.514505840756805,6307.48752225011,6.30748752225011,0.540487819673158,0.459512180326842
96.1191265060241,0.513980652076383,6320.3841690938,6.3203841690938,0.541592931733871,0.458407068266129
96.461797188755,0.513457865634433,6333.26114885806,6.33326114885806,0.542696358525,0.457303641475
96.804467871486,0.512937461967656,6346.11856124078,6.34611856124078,0.543798108589644,0.456201891410356
97.1471385542169,0.512419421838631,6358.95650508364,6.35895650508364,0.544898190397532,0.455101809602468
