r_mm,pressure_MPa,pressure_GPa
0.0702446361708073,11433.0128437335,11.4330128437335
0.0711226941229424,11426.9880134166,11.4269880134166
0.0720007520750775,11420.8851027566,11.4208851027566
0.0728788100272126,11414.7039865159,11.4147039865159
0.0737568679793477,11408.4445375786,11.4084445375786
0.0746349259314828,11402.1066269371,11.4021066269371
0.0755129838836179,11395.6901236779,11.3956901236779
0.0763910418357529,11389.1948949672,11.3891948949672
0.077269099787888,11382.6208060366,11.3826208060366
0.0781471577400231,11375.9677201677,11.3759677201677
0.0790252156921582,11369.2354986775,11.3692354986775
0.0799032736442933,11362.4240009027,11.3624240009027
0.0807813315964284,11355.5330841843,11.3555330841843
0.0816593895485635,11348.5626038511,11.3485626038511
0.0825374475006986,11341.5124132041,11.3415124132041
0.0834155054528337,11334.3823634996,11.3343823634996
0.0842935634049688,11327.1723039322,11.3271723039322
0.0851716213571038,11319.882081618,11.319882081618
0.086049679309239,11312.5115415772,11.3125115415772
0.0869277372613741,11305.0605267158,11.3050605267158
0.0878057952135091,11297.5288778082,11.2975288778082
0.0886838531656442,11289.9164334782,11.2899164334782
0.0895619111177793,11282.223030181,11.282223030181
0.0904399690699144,11274.4485021832,11.2744485021832
0.0913180270220495,11266.5926815443,11.2665926815443
0.0921960849741846,11258.6553980964,11.2586553980964
0.0930741429263197,11250.6364794243,11.2506364794243
0.0939522008784548,11242.5357508452,11.2425357508452
0.0948302588305899,11234.3530353876,11.2343530353876
0.095708316782725,11226.0881537704,11.2260881537704
0.09658637473486,11217.7409243812,11.2177409243812
0.0974644326869951,11209.3111632545,11.2093111632545
0.0983424906391302,11200.7986840491,11.2007986840491
0.0992205485912653,11192.2032980259,11.1922032980259
0.1000986065434,11183.5248140244,11.1835248140244
0.100976664495536,11174.7630384392,11.1747630384392
0.101854722447671,11165.9177751964,11.1659177751964
0.102732780399806,11156.9888257288,11.1569888257288
0.103610838351941,11147.9759889514,11.1479759889514
0.104488896304076,11138.8790612364,11.1388790612364
0.105366954256211,11129.6978363868,11.1296978363868
0.106245012208346,11120.4321056112,11.1204321056112
0.107123070160481,11111.0816574964,11.1110816574964
0.108001128112616,11101.6462779811,11.1016462779811
0.108879186064751,11092.1257503275,11.0921257503275
0.109757244016886,11082.5198550942,11.0825198550942
0.110635301969022,11072.828370107,11.072828370107
0.111513359921157,11063.0510704303,11.0630510704303
0.112391417873292,11053.187728337,11.053187728337
0.113269475825427,11043.2381132792,11.0432381132792
0.114147533777562,11033.201991857,11.033201991857
0.115025591729697,11023.0791277874,11.0230791277874
0.115903649681832,11012.8692818729,11.0128692818729
0.116781707633967,11002.5722119687,11.0025722119687
0.117659765586102,10992.1876729505,10.9921876729505
0.118537823538237,10981.7154166803,10.9817154166803
0.119415881490372,10971.155191973,10.971155191973
0.120293939442508,10960.506744561,10.960506744561
0.121171997394643,10949.7698170596,10.9497698170596
0.122050055346778,10938.9441489306,10.9389441489306
0.122928113298913,10928.0294764458,10.9280294764458
0.123806171251048,10917.0255326497,10.9170255326497
0.124684229203183,10905.9320473214,10.9059320473214
0.125562287155318,10894.7487469363,10.8947487469363
0.126440345107453,10883.4753546263,10.8834753546263
0.127318403059588,10872.1115901401,10.8721115901401
0.128196461011723,10860.657169802,10.860657169802
0.129074518963858,10849.1118064703,10.8491118064703
0.129952576915994,10837.4752094954,10.8374752094954
0.130830634868129,10825.747084676,10.825747084676
0.131708692820264,10813.9271342157,10.8139271342157
0.132586750772399,10802.0150566778,10.8020150566778
0.133464808724534,10790.0105469398,10.7900105469398
0.134342866676669,10777.9132961469,10.7779132961469
0.135220924628804,10765.7229916648,10.7657229916648
0.136098982580939,10753.4393170312,10.7534393170312
0.136977040533074,10741.0619519065,10.7410619519065
0.137855098485209,10728.5905720242,10.7285905720242
0.138733156437344,10716.0248491393,10.7160248491393
0.13961121438948,10703.3644509765,10.7033644509765
0.140489272341615,10690.6090411769,10.6906090411769
0.14136733029375,10677.7582792443,10.6777582792443
0.142245388245885,10664.8118204898,10.6648118204898
0.14312344619802,10651.7693159756,10.6517693159756
0.144001504150155,10638.6304124577,10.6386304124577
0.14487956210229,10625.3947523276,10.6253947523276
0.145757620054425,10612.0619735528,10.6120619735528
0.14663567800656,10598.6317096156,10.5986317096156
0.147513735958695,10585.1035894517,10.5851035894517
0.14839179391083,10571.4772373869,10.5714772373869
